Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
50,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,7,2,2,1,0,0,0,1,1,2,wom 1,1,5,1,0,1,1,1,3
50,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,7,4,4,1,0,0,0,1,1,0,wom 2,1,5,1,0,1,0,1,5
50,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,7,2,2,1,0,0,0,1,1,2,wom 3,1,5,1,0,1,1,1,2
50,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,7,6,5,1,0,0,0,1,1,1,man 1,1,5,1,0,1,1,1,0
50,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,7,9,6,1,0,0,0,1,1,1,man 2,1,5,1,1,1,1,1,4
50,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,7,8,6,1,0,0,0,1,1,1,man 3,1,5,1,0,1,0,1,1
51,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,2,4,2,8,2,3,3,0,0,0,0,1,1,3,side by side,2,0,0,0,0,0,0,6
51,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,2,4,2,8,7,4,4,0,0,0,0,1,1,2,wom 1,1,5,1,0,0,0,0,1
51,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,2,4,2,8,7,3,3,0,0,0,0,1,1,2,wom 2,1,5,1,0,0,0,0,2
51,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,2,4,2,8,7,3,3,0,0,0,0,1,1,2,wom 3,1,5,1,0,0,0,0,5
51,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,2,4,2,8,7,3,3,0,0,0,0,1,1,2,man 1,1,5,1,0,0,0,0,4
51,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,2,4,2,8,7,3,3,0,0,0,0,1,1,2,man 2,1,5,1,0,0,0,0,3
51,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",4,Asian,2,Beginner,2,4,2,8,7,7,6,0,0,0,0,1,1,2,man 3,1,5,1,0,1,1,0,0
52,lime,0,0,0,1,0,0,0,0,0,0,0,1,32,1,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,1,No familiarity,5,5,4,14,2,4,4,0,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
52,lime,0,0,0,1,0,0,0,0,0,0,0,1,32,1,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,1,No familiarity,5,5,4,14,7,2,2,0,0,0,0,1,1,3,wom 1,1,5,1,0,0,0,0,0
52,lime,0,0,0,1,0,0,0,0,0,0,0,1,32,1,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,1,No familiarity,5,5,4,14,7,4,4,0,0,0,0,1,1,3,wom 2,1,5,1,0,0,0,0,1
52,lime,0,0,0,1,0,0,0,0,0,0,0,1,32,1,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,1,No familiarity,5,5,4,14,7,5,5,0,0,0,0,1,1,2,wom 3,1,5,1,0,0,0,0,3
52,lime,0,0,0,1,0,0,0,0,0,0,0,1,32,1,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,1,No familiarity,5,5,4,14,7,8,6,0,0,0,0,1,1,1,man 1,1,5,1,0,1,1,0,5
52,lime,0,0,0,1,0,0,0,0,0,0,0,1,32,1,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,1,No familiarity,5,5,4,14,7,5,5,0,0,0,0,1,1,1,man 2,1,5,1,0,0,0,0,2
52,lime,0,0,0,1,0,0,0,0,0,0,0,1,32,1,Woman/Female (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,1,No familiarity,5,5,4,14,7,5,5,0,0,0,0,1,1,1,man 3,1,5,1,0,0,0,0,4
53,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,2,14,2,3,3,0,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
53,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,2,14,7,5,5,0,0,0,0,1,1,3,wom 1,1,5,1,0,0,0,0,5
53,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,2,14,7,7,7,0,0,0,0,1,1,3,wom 2,1,5,1,0,0,0,0,2
53,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,2,14,7,8,8,0,0,0,0,1,1,3,wom 3,1,5,1,0,0,0,0,0
53,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,2,14,7,7,7,0,0,0,0,1,1,3,man 1,1,5,1,0,0,0,0,3
53,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,2,14,7,7,7,0,0,0,0,1,1,3,man 2,1,5,1,0,0,0,0,1
53,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,2,Beginner,6,6,2,14,7,7,7,0,0,0,0,1,1,3,man 3,1,5,1,0,0,0,0,4
54,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,1,11,8,0,0,0,0,1,1,1,side by side,1,0,0,1,1,1,1,6
54,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,7,9,6,0,0,0,0,1,1,0,wom 1,1,5,1,1,1,1,1,4
54,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,7,10,7,0,0,0,0,1,1,0,wom 2,1,5,1,1,1,1,1,5
54,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,7,11,8,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,0,2
54,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,7,11,8,0,0,0,0,1,1,0,man 1,1,5,1,1,1,1,1,3
54,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,7,13,10,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,1
54,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",2,Black/African American,3,Intermediate,4,4,4,12,4,11,8,0,0,0,0,1,1,0,man 3,1,2,1,1,1,1,1,0
55,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,5,16,2,4,4,0,0,0,0,1,1,4,side by side,2,0,0,0,1,1,0,6
55,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,5,16,6,4,4,0,0,0,0,1,1,3,wom 1,1,4,1,0,1,1,0,3
55,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,5,16,7,13,10,0,0,0,0,1,1,1,wom 2,1,5,1,1,1,1,0,0
55,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,5,16,5,11,8,0,0,0,0,1,1,2,wom 3,1,3,1,1,1,1,0,2
55,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,5,16,6,8,6,0,0,0,0,1,1,1,man 1,1,4,1,0,1,1,0,5
55,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,5,16,7,8,6,0,0,0,0,1,1,0,man 2,1,5,1,0,1,1,0,4
55,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,5,16,5,4,4,0,0,0,0,1,1,3,man 3,1,3,1,0,1,1,0,1
56,lime,0,0,0,1,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,6,6,5,17,2,4,4,0,0,0,0,1,1,3,side by side,2,0,0,0,1,0,1,6
56,lime,0,0,0,1,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,6,6,5,17,7,4,4,0,0,0,0,1,1,2,wom 1,1,5,1,0,1,0,1,0
56,lime,0,0,0,1,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,6,6,5,17,7,7,6,0,0,0,0,1,1,1,wom 2,1,5,1,0,1,0,1,3
56,lime,0,0,0,1,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,6,6,5,17,7,10,7,0,0,0,0,1,1,1,wom 3,1,5,1,1,1,0,1,2
56,lime,0,0,0,1,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,6,6,5,17,7,11,8,0,0,0,0,1,1,1,man 1,1,5,1,1,1,0,1,4
56,lime,0,0,0,1,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,6,6,5,17,7,11,8,0,0,0,0,1,1,1,man 2,1,5,1,1,1,0,1,5
56,lime,0,0,0,1,0,0,0,0,0,0,0,1,25,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,2,Beginner,6,6,5,17,7,4,4,0,0,0,0,1,1,2,man 3,1,5,1,0,1,0,1,1
57,lime,0,0,0,1,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),9,Other,2,Black/African American,3,Intermediate,5,6,2,13,2,2,2,1,0,0,0,1,1,2,side by side,2,0,0,0,0,0,0,6
57,lime,0,0,0,1,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),9,Other,2,Black/African American,3,Intermediate,5,6,2,13,7,4,4,1,0,0,0,1,1,1,wom 1,1,5,1,0,0,0,0,1
57,lime,0,0,0,1,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),9,Other,2,Black/African American,3,Intermediate,5,6,2,13,7,4,4,1,0,0,0,1,1,1,wom 2,1,5,1,0,0,0,0,3
57,lime,0,0,0,1,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),9,Other,2,Black/African American,3,Intermediate,5,6,2,13,7,4,4,1,0,0,0,1,1,1,wom 3,1,5,1,0,0,0,0,5
57,lime,0,0,0,1,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),9,Other,2,Black/African American,3,Intermediate,5,6,2,13,7,4,4,1,0,0,0,1,1,1,man 1,1,5,1,0,0,0,0,2
57,lime,0,0,0,1,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),9,Other,2,Black/African American,3,Intermediate,5,6,2,13,7,7,6,1,0,0,0,1,1,0,man 2,1,5,1,0,0,0,0,0
57,lime,0,0,0,1,0,0,0,0,0,0,0,1,19,1,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),9,Other,2,Black/African American,3,Intermediate,5,6,2,13,6,4,4,1,0,0,0,1,1,1,man 3,1,4,1,0,0,0,0,4
58,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,5,3,11,2,5,5,1,0,1,0,1,1,4,side by side,2,0,0,0,0,0,0,6
58,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,5,3,11,6,4,4,1,0,1,0,1,1,3,wom 1,1,4,1,0,0,0,0,3
58,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,5,3,11,7,4,4,1,0,1,0,1,1,3,wom 2,1,5,1,0,0,0,0,4
58,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,5,3,11,7,4,4,1,0,1,0,1,1,2,wom 3,1,5,1,0,1,1,0,2
58,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,5,3,11,6,5,5,1,0,1,0,1,1,2,man 1,1,4,1,0,1,1,0,1
58,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,5,3,11,7,5,5,1,0,1,0,1,1,3,man 2,1,5,1,0,0,0,0,5
58,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,3,5,3,11,5,9,7,1,0,1,0,1,1,1,man 3,1,3,1,0,1,1,0,0
59,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,5,5,4,14,1,11,9,0,0,0,0,1,1,3,side by side,1,0,0,0,1,1,1,6
59,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,5,5,4,14,7,8,8,0,0,0,0,1,1,3,wom 1,1,5,1,0,1,1,0,2
59,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,5,5,4,14,7,6,6,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,1,0,3
59,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,5,5,4,14,7,10,8,0,0,0,0,1,1,2,wom 3,1,5,1,0,1,1,1,5
59,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,5,5,4,14,7,10,8,0,0,0,0,1,1,1,man 1,1,5,1,0,1,1,0,4
59,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,5,5,4,14,7,12,10,0,0,0,0,1,1,0,man 2,1,5,1,0,1,1,1,1
59,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",3,Hispanic/Latinx,1,No familiarity,5,5,4,14,7,10,8,0,0,0,0,1,1,0,man 3,1,5,1,0,1,1,1,0
60,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,5,17,2,6,4,0,0,0,0,1,1,3,side by side,2,0,0,1,1,1,0,6
60,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,5,17,7,6,4,0,0,0,0,1,1,2,wom 1,1,5,1,1,1,1,0,4
60,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,5,17,5,3,2,0,0,0,0,1,1,2,wom 2,1,3,1,1,1,1,0,1
60,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,5,17,7,6,4,0,0,0,0,1,1,1,wom 3,1,5,1,1,1,1,0,3
60,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,5,17,7,4,2,0,0,0,0,1,1,0,man 1,1,5,1,1,1,1,0,2
60,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,5,17,7,4,2,0,0,0,0,1,1,2,man 2,1,5,1,1,1,1,0,5
60,lime,0,0,0,1,0,0,0,0,0,0,0,1,33,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,5,17,7,8,6,0,0,0,0,1,1,2,man 3,1,5,1,1,1,1,0,0
61,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,5,5,4,14,2,2,2,1,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
61,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,5,5,4,14,7,2,2,1,0,0,0,1,1,3,wom 1,1,5,1,0,0,0,0,0
61,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,5,5,4,14,7,2,2,1,0,0,0,1,1,3,wom 2,1,5,1,0,0,0,0,3
61,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,5,5,4,14,7,2,2,1,0,0,0,1,1,3,wom 3,1,5,1,0,0,0,0,1
61,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,5,5,4,14,6,2,2,1,0,0,0,1,1,3,man 1,1,4,1,0,0,0,0,5
61,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,5,5,4,14,7,2,2,1,0,0,0,1,1,3,man 2,1,5,1,0,0,0,0,2
61,lime,0,0,0,1,0,0,0,0,0,0,0,1,21,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",4,Asian,2,Beginner,5,5,4,14,5,2,2,1,0,0,0,1,1,3,man 3,1,3,1,0,0,0,0,4
62,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,6,6,18,2,4,2,0,0,0,0,1,1,4,side by side,2,0,0,1,1,0,1,6
62,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,6,6,18,7,4,2,0,0,0,0,1,1,3,wom 1,1,5,1,1,1,0,1,5
62,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,6,6,18,7,4,2,0,0,0,0,1,1,3,wom 2,1,5,1,1,1,0,1,4
62,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,6,6,18,7,4,2,0,0,0,0,1,1,3,wom 3,1,5,1,1,1,0,1,2
62,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,6,6,18,7,7,6,0,0,0,0,1,1,3,man 1,1,5,1,1,1,1,0,0
62,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,6,6,18,7,4,2,0,0,0,0,1,1,3,man 2,1,5,1,1,1,0,1,3
62,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",2,Black/African American,2,Beginner,6,6,6,18,7,7,5,0,0,0,0,1,1,3,man 3,1,5,1,1,1,0,1,1
63,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,5,11,2,10,9,1,0,0,0,1,1,3,side by side,2,0,0,0,1,0,1,6
63,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,5,11,7,10,8,1,0,0,0,1,1,3,wom 1,1,5,1,0,1,1,0,1
63,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,5,11,7,6,6,1,0,0,0,1,1,3,wom 2,1,5,1,0,1,1,0,4
63,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,5,11,7,4,4,1,0,0,0,1,1,3,wom 3,1,5,1,0,1,0,1,5
63,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,5,11,7,8,7,1,0,0,0,1,1,3,man 1,1,5,1,0,1,1,0,3
63,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,5,11,7,11,9,1,0,0,0,1,1,3,man 2,1,5,1,0,1,1,0,0
63,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),4,Associate degree in college (2-year),2,"$50,000 - $99,999",1,White,1,No familiarity,3,3,5,11,7,7,5,1,0,0,0,1,1,3,man 3,1,5,1,0,1,1,0,2
64,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,2,7,6,0,0,0,0,1,1,4,side by side,2,0,0,1,1,1,0,6
64,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,7,6,0,0,0,0,1,1,2,wom 1,1,5,1,1,1,1,0,1
